Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0007485","2","COLUMBUS VICTORIA (IMO 7800150), SAMPET HOPE (IMO 9036301)","COLUMBUS VICTORIA: Unknown/unspecified, SAMPET HOPE: Unknown/unspecified","CYP,ZZZ","1996-11-17 22:32","Serious"," ","Port Phillip Bay, Victoria","1","0","Collision","At 23:00 hours on 16 November 1996, the German flag container ship Columbus Victoria anchored in Port Phillip Bay with Point Gellibrand bearing 353 x 1.75 miles. The ship anchored to the port anchor with 5 shackles on deck in about 12 m of water. The ship's draught was 6.3 m forward and 7.25 m aft. Sea watches were maintained on the bridge and the engine was put on 20 minutes notice. The ship was due to berth at about 06:00hours on 18 November 1996.
At 12:20 hours on 17 November, the chemical tanker Sampet Hope anchored with Point Gellibrand bearing 346 x 1.35 miles. The anchor position was about 4.5 cables north and east of Columbus Victoria. The tanker had a cargo of non-volatile (kerosene type) solvent in four centre tanks. The weather at this time was fair with a south-south-west to south-west wind at about 8 knots. Sea watches were maintained on the bridge and the engine was left on instant (3-4 minutes) readiness.
From about 14:00 hours on 17 November, the wind backed and increased in strength. At 18:00, the wind speed was recorded at the Harbour Control Centre as west of south at 17-25 knots. By 22:00, the wind was noted as southerly at 21-31 knots, gusting to 35 knots, with rain. The sea at the anchorage was described as ""short and choppy"".
At about 22:15 hours, the officer of the watch aboard ""Columbus Victoria"" detected the ship was dragging anchor, the Master was called and the engine room given notice that the engine was required.
At about 22:20 hours, the officer of the watch on Sampet Hope realised that Columbus Victoria was dragging anchor and that risk of collision existed. He called the Master and at 22:26 hours the engine was ordered. At about 22:30 hours, crew members of ""Sampet Hope"" were deploying fenders as the container ship approached. The engine and bow thrust were ready for use.
At a time put at between 22:32 and 22:33 hours, the two vessels collided. The initial impact was taken forward of the tanker's collision bulkhead, on the bulbous bow and the flare of the starboard bow. At about this time ""Columbus Victoria"" let go the other anchor, but it did not arrest the drift.
A second impact occurred at 22:36 hours. By using the bow thrust, engine and rudder, Sampet Hope cleared Columbus Victoria at 22:40 hours and the tanker weighed anchor at 22:52 hours and the master repositioned the ship.
At about 22:40 hours, the engine on Columbus Victoria was ready for manoeuvring. At 22:50 hours, the ship started to manoeuvre and weighed anchor at 23:05 hours, re-anchoring at 23:30 hours with 7 shackles in the water to the south of its original position.

","CONTAINER SHIP","","24081","Germanischer Lloyd (GL)","23165","","31","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-19",""
"C0001456","1","CAPELLA (-)","CAPELLA: Unknown/unspecified","RUS","1996-11-17 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001455","1","MAERSK VICTORY (-)","MAERSK VICTORY: Unknown/unspecified","PAN","1996-11-16 00:00","Unspecified"," ","","0","0","","","Other Activities Ships","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001454","1","MYS LAZAREVA (-)","MYS LAZAREVA: Unknown/unspecified","RUS","1996-11-16 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001453","1","PULSAR (-)","PULSAR: Unknown/unspecified","RUS","1996-11-15 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001452","1","SANDEFJORD (-)","SANDEFJORD: Unknown/unspecified","NOR","1996-11-14 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001450","1","CORDIGLIERA (IMO 7726873)","CORDIGLIERA: Unknown/unspecified","PAN","1996-11-13 21:24","Very serious"," ","South East Coast of South Africa","1","1","","The MV Cordigliera, built in 1979 in UK, arrived in Durban on 1 November 1996 from Beira (Mozambique). She completed loading and securing the cargo at 03:50 hours on 13 November 1996 and sailed at 08:30 that day, bound for Cape town with 29 crew onboard.
The weather on sailing was reasonable but deteriorated during the day with a strong to (later)  gale force South Westerly wind and a high South Westerly Swell. 
The master spoke to his Agents in Durban at about 21:00 hours that evening and reported that he was progressing slowly into the South Westerly gale but that everything was fine. At 22:24 hours, the master contacted Durban Radio and reported that she was taking water rapidly in number 1 hold and that she required immediate assistance. He gave her position as 31° 21’S and 30° 01’E.
Radio contact was immediately therefore lost. 
The Coast Radio Station immediately transmitted a “May-day-Relay” message and a number of ships arrived on scene at about 00:45 hours on 14 November 1996. Some debris, oil, 2 empty liferafts and 2 empty lifeboats were spotted during the night, but no sign of any survivors. At first light a full scale air and sea Search and Rescue operation was launched. Five bodies were spotted, but because of the extreme weather and sea conditions these could not be recover by the helicopters or surface craft.
The lost of the ship cause a substantial oil slick and large areas of the shore of the Eastern Cape were contaminated.
The wreck of the ship was later located in position 31° 21.86 and 30° 01.85’E in a depth of 86 metres.
","General Cargo Ship","Loss of life,Total loss of the ship","12025","","16525","","29","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2010-06-07","2005-05-23"
"C0001451","1","JOLLITY (-)","JOLLITY: Unknown/unspecified","PAN","1996-11-13 00:00","Unspecified"," ","","0","1","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001449","1","JADE FOREST (-)","JADE FOREST: Unknown/unspecified","BRB","1996-11-12 00:00","Unspecified"," ","","0","0","","","Container Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001448","1","MARIA E. (-)","MARIA E.: Unknown/unspecified","CYP","1996-11-11 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001447","1","KRITI PALM (-)","KRITI PALM: Unknown/unspecified","GRC","1996-11-11 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001446","1","GUERNSEY EXPRESS (-)","GUERNSEY EXPRESS: Unknown/unspecified","PHL","1996-11-09 00:00","Unspecified"," ","","0","0","","","Other Dry Cargo (livestock, barge, heavy cargo, etc.) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001445","1","AZUR (-)","AZUR: Unknown/unspecified","DEU","1996-11-07 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001444","1","IGLOO MOON (-)","IGLOO MOON: Unknown/unspecified","DNK","1996-11-06 00:00","Unspecified"," ","","0","0","","","Liquefied Gas Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001443","1","OCEAN CHARTER (-)","OCEAN CHARTER: Unknown/unspecified","BLZ","1996-11-06 00:00","Unspecified"," ","","0","0","","","Fish Factory Ship / Fish Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007421","1","GIGA 2 (IMO 8002004)","GIGA 2: Unknown/unspecified","MYS","1996-11-05 00:00","Serious"," ","Port Kembla ","1","0","Hull failure / failure of watertight doors / ports, etc.","Early on 5 November 1996, the 140,086 tonnes deadweight Malaysian flag bulk carrier Giga 2 was nearing completion of discharge of a cargo of iron ore at No. 2 discharge berth, Port Kembla. Due to the ship's light condition, the unloader could not be positioned over No. 1 hold, to remove the 1080 tonnes of cargo remaining in that particular hold. At the suggestion of the shift supervisor, ballast was pumped into No. 4 hold, which was permissible under the ship's operations manual. Pumping of ballast into No. 4 hold commenced at 05:30 hours.
After the lunch break, two terminal workers descended into No. 5 hold, where the unloader was working, to clear iron ore from around the bottom of the forward spiral access ladder. The spiral ladder terminated at the top of the lower stool, six metres above the tank top. They had just completed this task and were about to climb the ladder when the bulkhead to the starboard side of the centre line, between No. 5 hold and the ballasted No. 4 hold, collapsed. Both workers were immediately engulfed by the deluge and, although one was able to haul himself clear, the other remained submerged.
The shift supervisor was working in his office ashore and, alerted by calls over the radio from the Hatchman, dashed on board and immediately descended the ladder into No. 5 hold. Up to his neck in the swirling water and guided by the Hatchman above, he was able to grab hold of the submerged worker. Assisted by another terminal worker, who had followed him into the hold, he was able to haul the unconscious and apparently lifeless worker clear of the water. The shift supervisor then administered cardio-pulmonary resuscitation (CPR), which was successful in restoring breathing in the worker. Very shortly afterwards an ambulance officer arrived on the scene and administered oxygen, before the worker was lifted from the hold and taken to hospital.
To identify the circumstances which led to the collapse of the bulkhead, the ship's procedures and documentation were examined. Also a detailed examination of the bulkhead between holds 4 and 5 was undertaken, which included a metallurgical examination and finite element analyses of the failed bulkhead.
","Bulk Carrier","Serious injuries","76.515","","140.086","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-09-17",""
"C0001442","1","CELIKTRANS (-)","CELIKTRANS: Unknown/unspecified","TUR","1996-11-03 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001441","1","NING HAI (-)","NING HAI: Unknown/unspecified","CHN","1996-11-02 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001440","1","WEB 201 (-)","WEB 201: Unknown/unspecified","USA","1996-10-30 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001439","1","ANJOLA (IMO 7633349)","ANJOLA: Unknown/unspecified","DEU","1996-10-29 20:00","Serious","534200N 0064900E","North Sea","0","0","Stranding / grounding","The vessel was enroute from Oxelosund (Sweeden) to Spain with a full cargo of wood.
On 29/10/1996 at 20:00, the vessel suffered from a total failure of he main engine gearbox while she was in the North Sea passing the Isle of Juist (GE).
The weather conditions were poor to bad, wind North West Bft 9 to 10.
On 29/10/1996, the crew of 5 abandonned the ship by helo.
On 30/10/1996, a crew of 4 returned to the vessel by helo and tried to establish a towing line between the tug and the vesssel.
On the 1/11/1996 the vessel was dragged from the ground and towed to the port of Emden.
No loss of life or injuries. The manning of the vessel was iaw the minimum safe manning requirements of the flag State.","General Cargo Ship","Ship rendered unfit to proceed","1519","Germanischer Lloyd (GL)","","","5","","","0","0","0","0","0","0","",""
"C0001438","1","PEGASUS (-)","PEGASUS: Unknown/unspecified","GRC","1996-10-28 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001437","1","GLOBAL NATALI (-)","GLOBAL NATALI: Unknown/unspecified","CYP","1996-10-26 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001436","1","STAR MARY (-)","STAR MARY: Unknown/unspecified","TUR","1996-10-25 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001435","1","DAN FENG (-)","DAN FENG: Unknown/unspecified","CHN","1996-10-24 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007411","1","KARIN B (IMO 8215596)","KARIN B: Unknown/unspecified","ATG","1996-10-19 00:00","Serious"," ","Barry Beach Terminal, Victoria","1","0","Stranding / grounding","On the morning of Saturday 19 October 1996, the Antigua and Barbuda flag cargo ship Karin B entered Corner Basin, Victoria, bound for Esso Australia Limited's private terminal at Barry Beach, where it was to discharge sections of a new drilling rig. Outside the bar, off Corner Inlet, the wind was very fresh from the north-west, but it eased to about 15 knots as the ship passed through the inlet. Although the sky was threatening and a frontal change forecast, those on the bridge considered they had time to berth the ship before the front arrived. 
While making the turn from Toora Channel into the dredged Barry Beach Channel, Karin B was caught by a sudden increase in wind and was blown on to the mud bank to the starboard side of the dredged channel. The ship listed 18° to port before stabilising and was towed off the bank during the next flooding tide by the supply ship Lady Valesia. 
No damage was sustained by the vessel and no pollution occurred. 
","Cargo Ship","","2649","","","","10","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-09-10",""
"C0001434","1","ALEXANDRA (-)","ALEXANDRA: Unknown/unspecified","PAN","1996-10-17 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007472","1","F-39 (-)","F-39: Unknown/unspecified","","1996-10-15 00:00","Serious"," ","Wesfield Ferry Crossing, Saint John River, New Brunswick","1","0","Hull failure / failure of watertight doors / ports, etc.","On 15 October 1996, the cable used by the cable ferry F-39 parted when the ship was in mid-river on a regular run at the Westfield crossing between Baxter Pont and Hardings Point, New Brunswick. In the high winds and waves, which subsequently hampered rescue efforts, the drifting ferry was carried down river. After approximately two hours, a line was attached to the F-39 from a tug which had been dispatched to the scene, and the ferry was towed into the sheltered waters of McCormick Cove on Kennebecasis Island. No one was injured and there was no pollution or damage to the ship.
 
","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 1 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-19",""
"C0001433","1","JANBAZ III (-)","JANBAZ III: Unknown/unspecified","CYP","1996-10-15 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001432","1","SI-ASU MARU (-)","SI-ASU MARU: Unknown/unspecified","JPN","1996-10-14 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001431","1","GICHOON (-)","GICHOON: Unknown/unspecified","DEU","1996-10-14 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001430","1","CHICAGO (-)","CHICAGO: Unknown/unspecified","USA","1996-10-13 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001429","1","PERNELL J. (-)","PERNELL J.: Unknown/unspecified","USA","1996-10-13 00:00","Unspecified"," ","","0","0","","","Towing / Pushing Tug","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001428","1","JIA XIU SHAN (-)","JIA XIU SHAN: Unknown/unspecified","CHN","1996-10-12 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0002369","1","S.S. BROTHERS (-)","S.S. BROTHERS: Unknown/unspecified","CAN","1996-10-08 00:00","Serious"," ","of Yarmouth, Nova Scotia","0","1","","","Fish Catching Vessel","","40","","","","","","","0","0","0","1","0","0","","2005-05-23"
"C0001427","1","FORMOSA EIGHT (-)","FORMOSA EIGHT: Unknown/unspecified","LBR","1996-10-08 00:00","Unspecified"," ","","0","0","","","Chemical Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001426","1","CETI (-)","CETI: Unknown/unspecified","PAN","1996-10-08 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001425","1","LADY JANNICKE (-)","LADY JANNICKE: Unknown/unspecified","NOR","1996-10-05 00:00","Unspecified"," ","","0","0","","","Chemical Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001424","2","SHAMHOR (-), Shamkhor (IMO 7610971)","SHAMHOR: Unknown/unspecified, Shamkhor: SOLAS","AZE","1996-10-04 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001423","1","PETSAMO (-)","PETSAMO: Unknown/unspecified","FIN","1996-09-29 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001422","1","MOLDAVIA (-)","MOLDAVIA: Unknown/unspecified","RUS","1996-09-28 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001421","1","PORT RACINE (-)","PORT RACINE: Unknown/unspecified","FRA","1996-09-28 00:00","Unspecified"," ","","0","1","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001420","1","JULIE N. (-)","JULIE N.: Unknown/unspecified","LBR","1996-09-27 00:00","Very serious"," ","Portland, Maine, USA","1","0","Collision","At approximately 11:05 hours (local time used throughout report) p, 27 September 1996, the 560 foot long product Tanker Julie N collided with the south bascule pier of the Portland-South Portland Bridge in Portland, Maine, USA. There were no injuries, however, the Julie N sustained a 33 foot long hole in its hull beneath the waterline and spill approximately 4,000 barrels of oil into the harbour. 


","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-09-09",""
"C0001419","1","GULF EXPRESS (-)","GULF EXPRESS: Unknown/unspecified","GHA","1996-09-26 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001418","1","FENES (-)","FENES: Unknown/unspecified","PAN","1996-09-25 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001417","1","ALDEBARAN (-)","ALDEBARAN: Unknown/unspecified","BLZ","1996-09-24 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001416","1","JET III (-)","JET III: Unknown/unspecified","GRC","1996-09-23 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001415","1","AFRICAN ADDAX (-)","AFRICAN ADDAX: Unknown/unspecified","VCT","1996-09-23 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001414","1","LORD NELSON (-)","LORD NELSON: Unknown/unspecified","HND","1996-09-22 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001413","1","THUNDER MARINE (-)","THUNDER MARINE: Unknown/unspecified","PAN","1996-09-22 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001412","1","GOLDEN PACIFIC (-)","GOLDEN PACIFIC: Unknown/unspecified","PAN","1996-09-19 00:00","Unspecified"," ","","0","0","","","Refrigerated Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001411","1","KITSAP (-)","KITSAP: Unknown/unspecified","USA","1996-09-18 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001410","1","YUKSEL IMAMOGLU (-)","YUKSEL IMAMOGLU: Unknown/unspecified","TUR","1996-09-17 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001409","1","BIEN DONG NO.08 (-)","BIEN DONG NO.08: Unknown/unspecified","VNM","1996-09-17 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001408","1","BUENAVISTA (-)","BUENAVISTA: Unknown/unspecified","PAN","1996-09-15 00:00","Unspecified"," ","","0","0","","","Other Ships Structures","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001407","1","IOLCOS VICTORY (-)","IOLCOS VICTORY: Unknown/unspecified","CYP","1996-09-14 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
