Reference,NumberOfShipsInvolved,ShipsInvolved,SOLASStatus,FlagStates,IncidentDateTime,TypeOfCasualty,Coordinates,Location,NumberOfInvestigationReports,NumberOfAnalyses,InitialEvent,SummaryOfEvents,ShipType1,Consequences1,GrossTonnage1,ClassificationSociety1,Deadweight1,Cargo1,CrewOnboard1,PassengersOnboard1,OthersOnboard1,DeadMissingCrew2,DeadMissingPassengers2,DeadMissingOthers3,SeriouslyInjuredCrew2,SeriouslyInjuredPassengers2,SeriouslyInjuredOthers2,InvestationReportDate,AnalysisDate
"C0001069","1","AL RAYYAN 1 (IMO 6716962)","AL RAYYAN 1: Unknown/unspecified","PAN","1994-06-09 00:00","Unspecified"," ","","0","0","","","Other Bulk Dry (cement, woodchips, urea and other specialized) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007341","1","RALI II (IMO 7645524)","RALI II: Unknown/unspecified","CAN","1994-06-07 01:40","Serious"," ","Est de l'Île du Cap Breton","1","0","Fire or explosion","Le 07 Juin 1994, alors que le navire de pêche Rali II revenait des lieux de pêche un incendie s’est déclaré dans la salle des machines. Les flammes ont été rapidement maîtrisées par le système d’étouffement à gaz inerte. Mais, par suite de la panne d’électricité qui en a résulté, le navire s’est mis à culer sans qu’il ne soit possible de l’arrêter, ce qui a compliqué toute tentative d’abandon du navire. L’incendie n’a pas fait de victime,  mais la salle des machines a subi des avaries considérables.","FISHING","Ship rendered unfit to proceed","488.81","","","","9","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-06-12",""
"C0001068","1","HH 208-FRIESLAND (-)","HH 208-FRIESLAND: Unknown/unspecified","DEU","1994-06-07 00:00","Unspecified"," ","","0","0","","","Dredger","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007509","1","CAPE GRAFTON (-)","CAPE GRAFTON: Unknown/unspecified","AUS","1994-06-02 07:55","Serious"," ","Dent Island, Whitsunday Group, Queensland","1","0","Stranding / grounding","On the morning of 2 June 1994, the Australian Maritime Safety Authority navigational aids service ship, Cape Grafton was anchored off Dent Island in the Whitsunday Group, Queensland. Cape Grafton, a diesel/electric powered ship, had arrived in Australia in March, having been built and fitted out in Spain. The ship was on its first operational deployment and was scheduled to carry out routine maintenance on Dent Island lighthouse.
At about 07:40 hours, Cape Grafton started to weigh anchor to move closer to the lighthouse and to make a lee for the work boat, which was used to convey men and materials to the land.
Anchor was weighed at 0:52 hours and the Master manoeuvred towards the lighthouse turning to starboard, away from the island, before making the necessary lee. At about 07:55 hours the ship suffered a total loss of power for a few seconds, this 'blacked out' all means of propulsion and instrumentation for a critical period. Although electrical generating power was restored within a few seconds and machinery was restarted, control was not restored in time to prevent the ship running aground, despite letting go the anchors.
The grounding was relatively minor in nature and Cape Grafton refloated without assistance on the afternoon tide. Nobody was injured and no pollution resulted from the grounding.

","Ocean Science and survey ship","","2065","Lloyd's Register (LR)","","","22","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-29",""
"C0001067","1","JAYAPURA (IMO 7129984)","JAYAPURA: Unknown/unspecified","PAN","1994-06-01 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001066","1","JAG SHANTI (IMO 7122601)","JAG SHANTI: Unknown/unspecified","IND","1994-05-28 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001065","1","AL QAMAR AL SAUDI AL MISRI (IMO 7015365)","AL QAMAR AL SAUDI AL MISRI: Unknown/unspecified","EGY","1994-05-19 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001064","2","ARIAKE REEFER (IMO 7902984), MING FORTUNE (-)","ARIAKE REEFER: Unknown/unspecified, MING FORTUNE: Unknown/unspecified","PAN","1994-05-14 00:00","Unspecified"," ","","0","0","","","Refrigerated Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001063","2","DAMANSARA (IMO 8421614), MING WISDOM (-)","DAMANSARA: Unknown/unspecified, MING WISDOM: Unknown/unspecified","MYS","1994-05-09 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001062","1","ANA MARIA (-)","ANA MARIA: Unknown/unspecified","ECU","1994-05-02 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007280","1","PROVINCIAL TRADER (-)","PROVINCIAL TRADER: Unknown/unspecified","AUS","1994-05-01 02:05","Very serious"," ","Of Eden, New South Wales","1","0","Foundering","On the night of 28-29 April 1994, the ship “Provincial Trader” became disabled in the eastern area of Bass Strait, whilst on a voyage from Adelaide to Cairns. 

The skipper advised Melbourne Marine Communications Service of the situation and later contacted the owner in Cairns. The owner arranged for the Eden based 14.8m work ship Broadwater to tow the ship the 100 or so miles to Eden and also to take out some compressed air bottles to the ship. Broadwater commenced the tow at 03:00 hours on 30 April, but proved inadequate and the tow was relinquished to the fishing ship Rubicon at 12:15 hours on 30 April.
Water had been accumulating in Provincial Trader's engine room bilge from early on 29 April, eventually causing some concern. However, the engineer was able to start the bilge pump after receiving the compressed air bottles and the water level was reduced and stabilised.
When the tow was approaching Twofold Bay, New South Wales, early on 1 May, Provincial Trader's engine room suddenly and rapidly filled with water and the skipper ordered the crew to abandon ship. Provincial Trader sank just 530m outside the Eden port limits, the crew being rescued by Rubicon.
","Tug, converted for fishing","","418","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-11",""
"C0001061","1","JOHN HENRY (-)","JOHN HENRY: Unknown/unspecified","USA","1994-04-30 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0002413","1","JADE STAR (IMO 9046564)","JADE STAR: Unknown/unspecified","CAN","1994-04-24 00:00","Serious"," ","Sainte-Croix, Quebec","0","1","","","Chemical Tanker","","6262","","","","","","","0","0","0","0","0","0","","2005-05-23"
"C0001060","1","LAVEST (IMO 7336496)","LAVEST: Unknown/unspecified","CYP","1994-04-20 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007222","1","UNION ROTOMA (-)","UNION ROTOMA: Unknown/unspecified","NZL","1994-04-19 18:35","Less serious","351450S 1551600E","On passage from New zeland to Port Botany","1","0","Fire or explosion","On 19 April 1994, the New Zeland tanker Union Rotoma was on passage from Nelson in New Zeland to Port Botany, New South Wales (Australia) when at 18 :35 hours, the ship fire detection system sounded alarms indicating fire in the engine room. The fire spread very rapidly. The decision was taken to flood evacuate the engine room and to flood it whit the ship’s fixed carbon dioxide extinguishing system. Approximately one and half hours after the release of Carbon dioxide an inspection of the engine room reported that the fire had been extinguished. 
Damage caused by the fire was slight, involving mainly instrumentation and wiring.
The ship was able to proceed on its voyage to Port Botany using only the port main engine.
","Ro-Ro Cargo Ship","Ship remains fit to proceed","11.68","Bureau Veritas (BV)","","","19","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-04-06",""
"C0001059","1","TABASCO (IMO 7823853)","TABASCO: Unknown/unspecified","MEX","1994-04-16 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001058","1","VIANA (IMO 7008910)","VIANA: Unknown/unspecified","PAN","1994-04-16 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001057","2","FAYROUZ II (IMO 8118126), SHUI YUE 107 (-)","FAYROUZ II: Unknown/unspecified, SHUI YUE 107: Unknown/unspecified","GRC","1994-04-10 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001052","1","INTREPIDO (IMO 3503950)","INTREPIDO: Unknown/unspecified","VEN","1994-04-09 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001051","1","ELATMA (IMO 3503869)","ELATMA: Unknown/unspecified","RUS","1994-04-04 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001050","1","COLON III (IMO 7728431)","COLON III: Unknown/unspecified","PAN","1994-04-04 00:00","Unspecified"," ","","0","0","","","Passenger / Ro-Ro Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001049","1","RIVER MAJIDUN (IMO 7716701)","RIVER MAJIDUN: Unknown/unspecified","NGA","1994-04-03 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001048","1","LAGUNA (-)","LAGUNA: Unknown/unspecified","LVA","1994-03-31 00:00","Unspecified"," ","","0","1","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001047","2","BAYNUNAH (IMO 8026206), SEKI (IMO 9036454)","BAYNUNAH: Unknown/unspecified, SEKI: Unknown/unspecified","PAN","1994-03-30 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001046","2","CAPO CERVO (-), UNITY IV (-)","CAPO CERVO: Unknown/unspecified, UNITY IV: Unknown/unspecified","HND","1994-03-26 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001366","1","SOFALA (IMO 6815952)","SOFALA: Unknown/unspecified","PAN","1994-03-25 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001365","1","DONA TINA (IMO 7025396)","DONA TINA: Unknown/unspecified","HND","1994-03-25 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001045","1","GENERAL VLADIMIR ZAI (-)","GENERAL VLADIMIR ZAI: Unknown/unspecified","UKR","1994-03-25 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001044","1","STOLIDI (IMO 7381520)","STOLIDI: Unknown/unspecified","MLT","1994-03-20 00:00","Unspecified"," ","","0","0","","","Other Liquids (non-flammable) Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001043","2","NASSIA (-), SHIPBROKER (IMO 7904487)","NASSIA: Unknown/unspecified, SHIPBROKER: Unknown/unspecified","CYP","1994-03-13 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001042","2","NASSIA (IMO 7385629), SHIPBROKER (IMO 7904487)","NASSIA: Unknown/unspecified, SHIPBROKER: Unknown/unspecified","CYP","1994-03-13 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001364","1","DALIA (IMO 6904545)","DALIA: Unknown/unspecified","HND","1994-03-06 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001041","1","SAMSUN BRAVE (IMO 8021787)","SAMSUN BRAVE: Unknown/unspecified","VCT","1994-03-06 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001040","1","LEADER FORTUNE (IMO 7701093)","LEADER FORTUNE: Unknown/unspecified","PAN","1994-03-05 00:00","Unspecified"," ","","0","0","","","Other Bulk Dry (cement, woodchips, urea and other specialized) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001039","1","FALTICENI (IMO 7640598)","FALTICENI: Unknown/unspecified","ROU","1994-03-05 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007500","1","AUSTRALIAN ACHIEVER (-)","AUSTRALIAN ACHIEVER: Unknown/unspecified","","1994-03-03 00:00","Very serious"," ","Off the north-west coast of W.A.","1","0","Accident related to work","On 3 March 1994, the Australian flag tanker Australian Achiever arrived off the floating production storage offloader Griffin Venture off the north-west coast of Western Australia and drifted, during the morning, while awaiting a pilot.
Before morning tea, the Extra Second Engineer showed the Engineer Cadet, the forward domestic fresh water pump and gave him instructions on how to remove the pump to the workshop for overhaul, a task that the Cadet was to undertake after the morning tea break. The Extra Second, in preparation for removal of the pump, ensured that the pump starter isolator and selector switches were in the ""off'"" position. As the Extra Second was quite clear in his mind that the job involved no electrical work, the fuses were not removed and no ""danger"" tag was attached to the starter.
During the morning tea break, the Fifth Engineer who was the duty engineer for the day, responded to an engine room alarm which indicated a fault on the vessel's 24 volt DC system, a common cause for alarms.
Shortly after the tea break, the Fifth Engineer again responded to an alarm which he took to be another 24 volt DC earth fault, but which cleared as soon as he ""cancelled"" the alarm. Later evidence showed that it had been an earth fault on the 440 volt system, in all probability caused by the Cadet having come into contact with a ""live"" terminal within the starter box for the forward fresh water pump.
At approximately 11:13 hours, some 34 minutes later, the Third Engineer came across the Cadet lying on the deck between the fresh water pumps and the calorifiers. He was not breathing and no pulse could be detected. The door to the starter box for the forward fresh water pump was open and the isolating switch was in the ""on"" position. The ship's emergency team was called and resuscitation techniques were applied but without success.
A helicopter, attending the Griffin Venture, was tasked to land on the deck of Australian Achiever and to airlift the Cadet to hospital at Exmouth. Resuscitation techniques were applied throughout the flight but, shortly after arrival, the Cadet was declared dead by hospital staff.
","Tanker","Loss of life","","Lloyd's Register (LR)","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-27",""
"C0001363","1","NL 251 (-)","NL 251: Unknown/unspecified","USA","1994-03-01 00:00","Unspecified"," ","","0","1","","","Other Dry Cargo (livestock, barge, heavy cargo, etc.) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001362","1","WEISSHORN (-)","WEISSHORN: Unknown/unspecified","CYP","1994-02-27 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0001361","1","YUJIN BUSAN (-)","YUJIN BUSAN: Unknown/unspecified","PAN","1994-02-27 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0001360","1","KAWARI (-)","KAWARI: Unknown/unspecified","CYP","1994-02-25 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007494","1","BOA FORCE (IMO 7625990)","BOA FORCE: Unknown/unspecified","NOR","1994-02-24 00:00","Serious"," ","On Saladin No.3 Wellhead off Thevenard Island","1","0","Sinking","In the early hours of 24 February 1994, the Norwegian flag (NIS) off-shore anchor handling and supply ship Boa Force was engaged in deploying anchors from the off-shore construction barge, Support Station III, about half a mile south of Thevenard Island, 11 miles north-west of Onslow, Western Australia. 
Anchor handling ship do not navigate in the accepted meaning of the term, but are directed to go in directions determined by the person controlling the operation on board the parent vessel, in this case, using a differential global positioning system and monitor. 
In the immediate area of Boa Force's operation, there was a pipeline, marked at regular intervals with temporary buoys and an unmarked subsea wellhead, standing about 3m high in a general seabed depth of under 8m of water. The well itself was not active and had been capped and suspended for some time. To the west, and about 70m from the wellhead, a new pipeline had been laid, running from oil production platforms to Thevenard Island. 
At about 02:20 hours Western Australian Standard Time, Boa Force recovered the barge's number one anchor from close to the wellhead. Those on the barge were concerned with the proximity of the wire to the wellhead. Boa Force was ordered to go in a northerly direction to ensure that the wire was clear, before the barge recovered the wire prior to repositioning the anchor. 
At about 02:50 hours, while moving stem first towards the barge, Boa Force hit the wellhead and holed the engine room space in the only area where the ship did not have a double hull. 
Despite efforts by the Chief Engineer, the Second Engineer and an Integrated Rating, the ship's pumps could not keep up with the ingress of water. A launch was sent from the Support Station III to stand by Boa Force. A little before 03:45 hours, the Master ordered the crew to abandon Boa Force and by 03:45 hours the complement of eleven were on board the launch. 
The vessel sank, to the seabed partially supported by the wellhead. A boom was deployed to combat any pollution. 
An operation to raise and dispose of Boa Force was completed on 6 April. This involved lifting Boa Force clear of the wellhead, patching the breach in the hull, and recovering all oil and other pollutants. The ship was then towed beyond the continental shelf and scuttled. 
","Anchor handing/supply, off-shore support","Ship rendered unfit to proceed","499","DNV AS (DNV)","","","11","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-10-26",""
"C0000869","1","SCOT TRADER (IMO 8521414)","SCOT TRADER: Unknown/unspecified","DEU","1994-02-21 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007306","1","SEAROAD MERSEY (IMO 8914831)","SEAROAD MERSEY: Unknown/unspecified","AUS","1994-02-14 14:54","Less serious"," ","At Grassy Harbour, King Island","1","0","Contact","On 14 February 1994, while Searoad Mersey was sailing from Grassy Harbour and making the turn around Grassy Island, fog obscured the leading marks which when in line indicate the centre line of the main channel. The Master continued his manoeuvre onto the correct course, but the ship made contact with the northern end of Omagh Reef.
Although the hull was penetrated in way of three ballast tanks, once the situation had been stabilised the ship was able to continue its voyage to Melbourne.
The Master had been appointed to the ship at short notice and had little experience of the port, where masters have to do their own pilotage. With the leading marks obscured, there were no other visual aids to indicate the ship's location with respect to the centre of the 150m wide channel. 
","RORO CARGO","Ship remains fit to proceed","5925","","","","15","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-20",""
"C0000868","1","MATHILDE (IMO 7108899)","MATHILDE: Unknown/unspecified","NOR","1994-02-12 00:00","Unspecified"," ","","0","1","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0000867","1","DAE JIN NO.7 (-)","DAE JIN NO.7: Unknown/unspecified","KOR","1994-02-12 00:00","Unspecified"," ","","0","0","","","Fish Catching Vessel","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000866","1","ALBINONI (IMO 7396484)","ALBINONI: Unknown/unspecified","BHS","1994-02-08 00:00","Unspecified"," ","","0","1","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","","2005-05-23"
"C0000792","1","BRITISH ADVENTURE (-)","BRITISH ADVENTURE: Unknown/unspecified","BMU","1994-02-08 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000865","2","MERVE 729 (-), STAR V (IMO 6828911)","MERVE 729: Unknown/unspecified, STAR V: Unknown/unspecified","VCT","1994-02-06 00:00","Unspecified"," ","","0","0","","","Oil Tanker","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000864","1","CHRISTINAKI (IMO 7221225)","CHRISTINAKI: Unknown/unspecified","MLT","1994-02-03 00:00","Unspecified"," ","","0","0","","","Bulk Dry (general, ore) Carrier","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0007307","2","SEAROAD MERSEY (IMO 8914831), VELLA (-)","SEAROAD MERSEY: Unknown/unspecified, VELLA: Unknown/unspecified","AUS","1994-01-31 21:51","Less serious"," ","In Port Phillip Bay","1","0","Contact","On the evening of 31 January 1994, the Port of Melbourne Authority's suction dredger A M Vella was operating at the eastern end of the South Channel, Port Phillip Bay. The cargo ship Searoad Mersey, under the command of a ""pilot exempt"" master, entered Port Phillip Bay on its regular scheduled service. The ship had received clearance to enter from Point Lonsdale Signal Station, which also advised of the A M Vella dredging operation.
The weather was fine, with good visibility, however, with the sun having set, the light was fading rapidly.
At 21:50 hours, while trying, to pass A M Vella ""port to port"", Searoad Mersey made contact with No. 15 beacon, on the south side of the channel, then at about 21:51 hoours, collided with AM Vella, striking the dredger on its starboard side, immediately abaft the forecastle.
Both vessels sustained damage, but no-one was injured and no pollution occurred as a result of the collision
","RORO CARGO","Ship remains fit to proceed","5925","DNV AS (DNV)","4824","","15","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","2009-05-20",""
"C0000834","1","BILLE FROST (IMO 7329352)","BILLE FROST: Unknown/unspecified","PAN","1994-01-28 00:00","Unspecified"," ","","0","0","","","Refrigerated Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
"C0000833","1","ISLA SAMAR (IMO 8103949)","ISLA SAMAR: Unknown/unspecified","PHL","1994-01-27 00:00","Unspecified"," ","","0","0","","","General Cargo Ship","","","","","","","","","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","[Primary Annex 2 not designated]","",""
